LMK_KEY,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,LOCAL_AUTHORITY,CONSTITUENCY,LODGEMENT_DATE,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,ENERGY_TARIFF,MAINS_GAS_FLAG,FLOOR_LEVEL,FLAT_TOP_STOREY,FLAT_STOREY_COUNT,MAIN_HEATING_CONTROLS,MULTI_GLAZE_PROPORTION,GLAZED_TYPE,GLAZED_AREA,EXTENSION_COUNT,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,NUMBER_OPEN_FIREPLACES,HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,HOT_WATER_ENV_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,FLOOR_ENV_EFF,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_DESCRIPTION,WALLS_ENERGY_EFF,WALLS_ENV_EFF,SECONDHEAT_DESCRIPTION,SHEATING_ENERGY_EFF,SHEATING_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,MAINHEAT_DESCRIPTION,MAINHEAT_ENERGY_EFF,MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,MAINHEATC_ENV_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,LIGHTING_ENV_EFF,MAIN_FUEL,WIND_TURBINE_COUNT,HEAT_LOSS_CORRIDOOR,UNHEATED_CORRIDOR_LENGTH,FLOOR_HEIGHT,PHOTO_SUPPLY,SOLAR_WATER_HEATING_FLAG,MECHANICAL_VENTILATION,CONSTRUCTION_AGE_BAND,TENURE,FIXED_LIGHTING_OUTLETS_COUNT,LOW_ENERGY_FIXED_LIGHT_COUNT,ROOF_DESCRIPTION_ENUM,GLAZED_TYPE_ENUM,WINDOWS_DESCRIPTION_ENUM,WINDOW_AREA,photoSupply,ageIndex,extensionCount,hwIsGas?,floorUValue,lighting,internalGains,IS_DETACHED,IS_END,mainFuelFactor,ROOF_U_VALUE,secondHeatDescription,temperatureAdjustment,WALL_THICKNESS,WALL_U_VALUE,wetRooms,WAR,envelopes_hotwater_roof_windows-Cost,envelopes_hotwater_roof_windows-Eff,hotwater_roof_windows-Cost,hotwater_roof_windows-Eff,hotwater_roof-Cost,hotwater_roof-Eff,roof-Cost,roof-Eff,hotwater-Cost,hotwater-Eff,roof_windows-Cost,roof_windows-Eff,windows-Cost,windows-Eff,hotwater_windows-Cost,hotwater_windows-Eff,envelopes_hotwater_roof-Cost,envelopes_hotwater_roof-Eff,envelopes_roof-Cost,envelopes_roof-Eff,envelopes-Cost,envelopes-Eff,envelopes_hotwater-Cost,envelopes_hotwater-Eff,envelopes_roof_windows-Cost,envelopes_roof_windows-Eff,envelopes_windows-Cost,envelopes_windows-Eff,envelopes_hotwater_windows-Cost,envelopes_hotwater_windows-Eff
1.08E+33,TS17 0BS,1209309178,D,B,64,85,Bungalow,Semi-Detached,E06000004,E14000971,2014,64,87,234,90,3.2,44,1.3,83,45,614,464,105,66,73,Single,Y,1,,,2106,100,"double glazing, unknown install date",Normal,0,3,3,14,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 100 mm loft insulation",3,Average,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 14% of fixed outlets,2,Poor,mains gas (not community),0,0,,,0,,natural,England and Wales: 1967-1975,owner-occupied,7,1,10,0,1,16.3767,0,4,0,0,2.3,70.15820301,2542.847994,0,1,0.216,1.5,-1,0,250,0.7,2,0.775661644,13395.7,74.43635394,11895.7,73.98635452,8275,72.89631007,5475,70.40252307,2800,71.07566628,9095.7,71.12476075,3620.7,67.76113611,6420.7,71.84935171,9775,73.21940149,6975,70.87389345,1500,68.32216911,4300,71.8660655,10595.7,71.76196421,5120.7,68.63673828,7920.7,72.53774984
8.76E+32,TS3 0AN,5163154078,C,B,69,89,House,Semi-Detached,E06000002,E14000820,2013,69,91,210,64,2.5,40,0.8,37,37,468,356,78,56,63,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,3,3,100,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 12 mm loft insulation",1,Very Poor,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in all fixed outlets,5,Very Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1950-1966,rental (social),7,7,8,1,1,13.6672,0,3,0,0,2.3,64.69210144,2250.861545,0,1,0.216,2.3,-1,0,250,0.7,2,0.783060317,11087.11,77.89746049,8387.11,77.66080875,5162.5,77.66080875,2362.5,74.46733492,2800,72.27459133,5587.11,74.46733492,3224.61,68.5435104,6024.61,72.27459133,7862.5,77.94382114,5062.5,75.26439383,2700,69.69428833,5500,72.91132273,8287.11,75.21803318,5924.61,69.64792767,8724.61,72.86496208
1.03E+33,TS18 5AW,5351135178,E,C,47,77,Bungalow,Semi-Detached,E06000004,E14000971,2013,43,76,386,159,5.3,75,2.2,53,53,845,585,224,77,72,Single,Y,1,,,2104,90,double glazing installed before 2002,Normal,0,4,4,77,0,"From main system, no cylinder thermostat",2,Poor,"Suspended, no insulation (assumed)",N/A,N/A,Mostly double glazing,3,Average,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 300+ mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 77% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1950-1966,owner-occupied,13,10,9,2,3,14.8318,0,3,0,0,2.3,66.56397053,2511.862409,0,1,0.216,2.3,-1,0,250,0.7,2,0.794002778,-1,-1,-1,-1,-1,-1,-1,-1,2800,64.02501235,-1,-1,3224.61,54.67176298,6024.61,64.94593241,-1,-1,-1,-1,1500,54.61709287,4300,65.71980402,-1,-1,4724.61,56.18244364,7524.61,66.40733168
1.45E+33,TS19 8GB,2786245478,C,B,80,82,Flat,Mid-Terrace,E06000004,E14000970,2016,83,84,126,115,1.5,22,1.4,102,51,187,196,126,126,67,Unknown,N,1,Y,,2307,100,double glazing installed during or after 2002,Normal,0,3,3,0,0,Community scheme,4,Good,(another dwelling below),NO DATA!,N/A,Fully double glazed,4,Good,"Timber frame, as built, insulated (assumed)",4,Good,-1,0,N/A,"Pitched, 200 mm loft insulation",4,Good,Community scheme,4,Good,"Flat rate charging, TRVs",Average,3,No low energy lighting,1,Very Poor,mains gas (community),0,0,0,2.3,,N,natural,England and Wales: 2007 onwards,rental (social),,,2,1,1,8.0836,0,10,0,0,0,70.19050914,2374.169584,0,0,0.216,0.2,-1,0,300,0.3,2,0.879349254,10861.34,80.44926357,9861.34,80.24708767,7825,80.31023894,5025,79.97245073,2800,81.17313618,7061.34,79.90929946,2036.34,80.7721967,4836.34,81.10998491,8825,80.51241483,6025,80.17462662,1000,80.94020048,3800,81.27798869,8061.34,80.11147536,3036.34,80.87704921,5836.34,81.21483742
5.34E+32,TS22 5LL,1385449768,F,E,36,47,House,Detached,E06000004,E14000970,2010,31,41,457,362,12,77,9.8,105,105,1751,1399,319,250,161,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,2,7,7,80,1,"From main system, no cylinder thermostat",3,Average,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, as built, insulated (assumed)",4,Good,0.216,0,N/A,"Pitched, insulated (assumed)",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 80% of fixed outlets,5,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.6,0,N,natural,England and Wales: 1900-1929,owner-occupied,,,33,2,1,26.517,0,1,2,0,2.3,78.00308921,4052.185751,1,0,0.216,2.3,-1,0,250,1.5,4,0.835298137,19434.74,50.1506608,14834.74,46.01316034,8837.5,44.98244995,6037.5,41.84040648,2800,43.52006603,12034.74,42.22132959,5997.24,39.77103997,8797.24,44.62946407,13437.5,49.31691336,10637.5,47.379378,4600,43.94897534,7400,47.27460164,16634.74,47.68916514,10597.24,44.2451233,13397.24,48.16720903
1.07E+33,TS5 5DF,5572538178,D,B,61,83,House,Semi-Detached,E06000002,E14000819,2016,53,79,287,122,5.1,51,2.2,88,63,944,608,113,77,100,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,1,5,5,60,0,From main system,4,Good,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Solid brick, as built, no insulation (assumed)",1,Very Poor,-1,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 60% of fixed outlets,4,Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1900-1929,owner-occupied,,,2,2,1,19.075,0,1,1,0,2.3,73.82745079,3167.665657,0,1,0.216,2.3,-1,0,220,1.7,3,0.80925,13662.88,74.17821677,10962.88,66.62435374,6550,65.79086646,3750,60.82728202,2800,63.31767293,8162.88,61.62246452,4412.88,58.80797589,7212.88,63.86636533,9250,73.53712583,6450,70.63681995,2700,68.93309794,5500,72.46279045,10862.88,71.12293896,7112.88,69.37806514,9912.88,73.08205855
1.33E+33,TS17 6LT,7651856378,C,B,73,89,House,Mid-Terrace,E06000004,E14000971,2015,70,89,187,66,3.2,33,1.2,59,59,582,404,109,74,97,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,5,5,100,0,From main system,4,Good,"Solid, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,4,Good,"Solid brick, as built, no insulation (assumed)",2,Poor,0.216,0,N/A,"Pitched, 300 mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in all fixed outlets,5,Very Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1900-1929,rental (social),,,15,1,1,18.709,0,1,0,0,2.3,73.5555953,3109.128532,0,0,0.216,2.3,-1,0,220,1.7,3,0.807123711,-1,-1,-1,-1,-1,-1,-1,-1,2800,74.82224997,-1,-1,4016.79,73.35913882,6816.79,74.82224997,-1,-1,-1,-1,1500,77.97933232,4300,80.08558806,-1,-1,5516.79,77.93297167,8316.79,80.03922741
6.40E+32,TS23 4HS,7145447868,C,C,69,70,House,Semi-Detached,E06000004,E14000970,2011,66,67,175,168,4.9,34,4.8,110,62,770,778,88,88,146.426,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,2,6,6,23,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Solid brick, as built, no insulation (assumed)",1,Very Poor,0.216,0,N/A,"Pitched, 150 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 23% of fixed outlets,2,Poor,mains gas (not community),0,0,,2.35,0,,natural,England and Wales: before 1900,owner-occupied,22,5,3,1,1,24.738972,0,0,2,0,2.3,75.16393211,3869.234261,0,1,0.216,2.3,-1,0,220,1.7,3,0.831047956,16592.125,70.74815658,13892.125,66.19884417,8290.975,66.32388322,5490.975,61.9082459,2800,64.12297259,11092.125,61.78320685,5601.15,59.41745022,8401.15,63.86651932,10990.975,70.74815658,8190.975,68.61751599,2700,66.84127301,5500,69.63602289,13792.125,68.61751599,8301.15,66.79334907,11101.15,69.58809895
1.74E+33,TS23 2QB,3790455678,D,B,60,83,House,Semi-Detached,E06000004,E14000970,2019,54,81,318,129,4,56,1.6,55,55,615,473,175,68,71,Single,Y,1,,,2106,100,"double glazing, unknown install date",Normal,0,5,5,100,0,From main system,3,Average,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",3,Average,0.216,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in all fixed outlets,5,Very Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1930-1949,owner-occupied,,,2,0,1,15.537,0,2,0,0,2.3,70.70873832,2488.316282,0,1,0.216,2.3,-1,0,250,0.7,3,0.781169014,11783.2,74.91922045,9083.2,73.19765265,5462.5,72.83856566,2662.5,63.94865717,2800,71.90112075,6283.2,64.60742387,3620.7,62.68501449,6420.7,72.20345612,8162.5,73.97750342,5362.5,67.30157729,2700,64.77117517,5500,73.13927602,8983.2,68.36238459,6320.7,65.50028408,9120.7,73.8255962
5.57E+32,TS17 9NF,5552501868,C,C,74,75,House,Mid-Terrace,E06000004,E14000971,2010,71,71,203,201,2.8,34,2.8,55,44,446,448,99,99,82.9,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,0,5,5,75,0,From main system,5,Very Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",5,Very Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 75% of fixed outlets,5,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.34,0,N,natural,England and Wales: 1967-1975,rental (social),,,7,2,1,17.60331,0,4,0,0,2.3,72.12624598,2799.017743,0,0,0.216,1.5,-1,0,250,0.7,3,0.787656092,-1,-1,-1,-1,-1,-1,3108.75,74.27263729,-1,-1,7125.54,74.5969554,4016.79,75.73984281,-1,-1,-1,-1,4608.75,74.01093436,1500,75.59185608,-1,-1,8625.54,74.49557445,5516.79,75.73142873,-1,-1
4.93E+32,TS19 0EP,163456768,D,C,61,76,House,Semi-Detached,E06000004,E14000970,2010,54,72,340,205,4,57,2.4,53,36,460,373,253,102,69.58,Single,Y,1,,,2104,100,double glazing installed during or after 2002,Normal,0,4,4,50,0,"From main system, no cylinder thermostat",2,Average,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 150 mm loft insulation",4,Good,"Boiler and radiators, mains gas",3,Good,Programmer and room thermostat,Average,3,Low energy lighting in 50% of fixed outlets,4,Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.44,0,N,natural,England and Wales: 1930-1949,rental (social),,,3,1,1,15.36376,0,2,0,0,2.3,70.52698835,2448.310649,0,1,0.216,2.3,-1,0,250,0.7,2,0.779192872,11729.95,72.49220141,9029.95,71.56998565,5409.25,71.56998565,2609.25,61.54964186,2800,71.29370978,6229.95,61.54964186,3620.7,61.15157313,6420.7,71.29370978,8109.25,72.55535267,5309.25,62.56182845,2700,62.03517832,5500,72.37553978,8929.95,62.47475171,6320.7,61.94810158,9120.7,72.31238851
1.11E+33,TS5 7DQ,2159380278,C,B,69,83,House,Semi-Detached,E06000002,E14000819,2014,69,84,188,103,3.1,36,1.7,69,52,614,552,95,69,87,Single,Y,1,,,2106,80,double glazing installed during or after 2002,Normal,0,5,5,67,0,From main system,4,Good,"Suspended, no insulation (assumed)",N/A,N/A,Mostly double glazing,3,Average,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 300+ mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 67% of fixed outlets,4,Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1950-1966,owner-occupied,9,6,9,1,3,16.7728,0,3,0,0,2.3,68.28947081,2891.236353,0,1,0.216,2.3,-1,0,250,0.7,3,0.807209195,-1,-1,-1,-1,-1,-1,-1,-1,2800,73.39457508,-1,-1,3620.7,69.57010815,6420.7,74.01144596,-1,-1,-1,-1,2700,70.99659565,5500,74.62035823,-1,-1,6320.7,70.7741996,9120.7,74.8738054
1.77E+33,TS3 9NN,2467697678,D,B,58,85,House,Semi-Detached,E06000002,E14000819,2019,52,83,353,119,3.7,62,1.3,59,59,655,409,91,61,60,Single,Y,1,,,2101,100,"double glazing, unknown install date",Normal,0,4,4,75,0,From main system,4,Good,"Solid, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, as built, no insulation (assumed)",2,Poor,-1,0,N/A,"Pitched, 100 mm loft insulation",3,Average,"Boiler and radiators, mains gas",4,Good,No time or thermostatic control of room temperature,Very Poor,1,Low energy lighting in 75% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1950-1966,owner-occupied,,,10,0,1,13.279,0,3,0,0,2.3,69.24186316,2164.72147,0,1,0.216,2.3,-1,0.6,250,1.5,2,0.778683333,10578.52,72.3496963,7878.52,63.37473395,5050,63.31427246,2250,59.72710675,2800,60.66563714,5078.52,59.9254092,2828.52,56.41521239,5628.52,60.63970326,7750,71.70188915,4950,68.58921044,2700,64.93821109,5500,68.80826955,7778.52,68.93205991,5528.52,64.99176181,8328.52,69.22375049
1.26E+33,TS19 7QG,1163161378,D,C,65,78,House,Semi-Detached,E06000004,E14000971,2015,58,71,246,167,5.7,43,3.9,121,72,1020,881,115,115,131,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,1,6,6,31,0,From main system,4,Good,"Solid, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, as built, no insulation (assumed)",2,Poor,0.216,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 31% of fixed outlets,3,Average,mains gas (not community),0,0,,,,N,natural,England and Wales: 1983-1990,owner-occupied,,,7,2,1,23.0056,0,6,1,0,2.3,76.16998335,3666.267066,0,1,0.216,0.4,-1,0,270,0.6,3,0.824384733,15617.56,72.37913132,12917.56,65.15553764,7712.5,64.76466722,4912.5,61.95824944,2800,62.66399587,10117.56,62.35205618,5205.06,60.1472012,8005.06,63.10933314,10412.5,71.04371452,7612.5,68.33086059,2700,65.89534969,5500,69.46683053,12817.56,69.89522144,7905.06,67.15219992,10705.06,70.63825211
1.01E+33,TS8 9XH,9260963178,D,B,64,90,House,Semi-Detached,E06000002,E14000820,2013,64,92,246,60,3,47,0.8,66,43,512,347,128,68,65,Single,Y,1,,,2104,100,double glazing installed before 2002,Normal,0,5,5,44,0,From main system,4,Good,"Solid, limited insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, as built, partial insulation (assumed)",3,Average,-1,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 44% of fixed outlets,3,Average,mains gas (not community),0,0,,,0,,natural,England and Wales: 1996-2002,owner-occupied,9,4,2,2,1,8.956,0,8,0,0,2.3,67.6590165,2313.217048,0,1,0.216,0.35,-1,0,300,0.45,3,0.862215385,9973.84,76.20920752,7273.84,72.678511,5237.5,72.01027768,2437.5,69.12523941,2800,70.02520506,4473.84,69.49628285,2036.34,67.10355134,4836.34,70.59488516,7937.5,75.22245714,5137.5,72.42635104,2700,69.91385949,5500,73.18455693,7173.84,73.14960373,4736.34,70.50392155,7536.34,74.0727541
1.46E+33,TS17 9QN,5433985478,D,B,64,82,Bungalow,Detached,E06000004,E14000971,2016,59,78,265,135,4.1,47,2.1,71,71,759,584,109,74,88,Single,Y,1,,,2104,100,"double glazing, unknown install date",Normal,0,4,4,79,0,From main system,4,Good,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, as built, partial insulation (assumed)",3,Average,-1,0,N/A,"Pitched, limited insulation (assumed)",2,Poor,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 79% of fixed outlets,5,Very Good,mains gas (not community),0,0,,2.48,,N,natural,England and Wales: 1976-1982,owner-occupied,,,18,0,1,16.5376,0,5,0,0,2.3,72.67374038,2918.239974,1,0,0.216,0.68,-1,0,260,1,2,0.812072727,15120.7,72.20136861,13020.7,67.44291296,9400,67.03611554,6600,63.29967668,2800,64.35133572,10220.7,63.95935703,3620.7,60.48123289,6420.7,64.81828142,11500,71.03120732,8700,68.48428324,2100,64.82668862,4900,68.14659028,12320.7,69.51695533,5720.7,65.64308543,8520.7,69.23415632
1.21E+33,TS17 7EW,5605928278,D,B,68,88,House,Mid-Terrace,E06000004,E14000971,2014,67,90,220,71,2.7,42,0.9,51,51,541,396,97,68,64,Single,Y,1,,,2104,100,double glazing installed before 2002,Normal,0,3,2,78,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, as built, partial insulation (assumed)",3,Average,0.216,0,N/A,"Pitched, 50 mm loft insulation",2,Poor,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 78% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1976-1982,owner-occupied,9,7,1,2,1,13.5328,0,5,0,0,2.3,65.87767157,2281.856819,0,0,0.216,0.68,-1,0,260,1,2,0.78855,9924.61,75.21376949,8424.61,73.03375955,5200,72.55826743,2400,69.47204753,2800,68.95691295,5624.61,69.78409494,3224.61,65.61180966,6024.61,69.35386219,6700,73.89121097,3900,71.20811415,1500,68.69534606,4300,71.89078977,7124.61,72.1030402,4724.61,68.32124555,7524.61,72.05991319
1.37E+32,TS3 9HQ,6190720568,C,C,73,77,Flat,Detached,E06000002,E14000819,2008,69,74,273,231,2.1,45.5,1.8,33,20,281,256,67,58,45.6,Single,Y,0,N,2,2104,100,double glazing installed before 2002,Normal,0,2,2,40,1,From main system,4,Good,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,(another dwelling above),0,N/A,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Poor,2,Low energy lighting in 40% of fixed outlets,3,Average,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.3,0,N,natural,England and Wales: 1950-1966,rental (private),,,27,2,1,10.11696,0,3,0,0,2.3,67.20053014,1713.303175,1,0,0.216,0,-1,0,250,0.7,1,0.778136842,-1,-1,-1,-1,-1,-1,-1,-1,2800,74.83463371,-1,-1,2432.43,72.69832291,5232.43,75.76315292,-1,-1,-1,-1,2100,72.54156238,4900,75.0126729,-1,-1,4532.43,73.52547744,7332.43,76.15004909
1.65E+33,TS4 3LZ,1525229578,C,B,69,84,House,End-Terrace,E06000002,E14000820,2018,69,84,211,103,2.8,37,1.4,71,55,522,471,96,65,75,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,5,5,70,0,From main system,4,Good,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",3,Average,-1,0,N/A,"Pitched, 300 mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 70% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1967-1975,owner-occupied,,,15,1,1,16.6245,0,4,0,0,2.3,71.20674496,2597.760231,0,1,0.216,1.5,-1,0,250,0.7,3,0.77834,-1,-1,-1,-1,-1,-1,-1,-1,2800,72.64438651,-1,-1,3620.7,69.34907596,6420.7,72.64438651,-1,-1,-1,-1,2700,71.06709378,5500,74.55891659,-1,-1,6320.7,71.00394251,9120.7,74.49576532
2.61E+32,TS23 2DS,8433510668,D,C,65,77,House,Semi-Detached,E06000004,E14000970,2009,58,73,284,184,4,48,2.6,49,40,454,348,198,107,83.4,Single,Y,1,,,2104,100,double glazing installed during or after 2002,Normal,0,4,4,78,0,"From main system, no cylinderstat",2,Poor,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",3,Good,Programmer and room thermostat,Poor,2,Low energy lighting in 78% of fixed outlets,5,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.48,0,N,natural,England and Wales: 1950-1966,owner-occupied,,,7,1,1,16.30696,0,3,0,0,2.3,72.18151406,2811.075408,0,1,0.216,2.3,-1,0,250,0.7,2,0.804472902,12248.2,74.6755064,9548.2,73.65920381,5927.5,73.65920381,3127.5,64.23779615,2800,73.83594922,6748.2,64.23779615,3620.7,63.87652045,6420.7,73.83594922,8627.5,74.73865767,5827.5,65.25003806,2700,64.75829041,5500,75.00997551,9448.2,65.16296131,6320.7,64.67121366,9120.7,74.94682425
8.68E+32,TS8 9JT,8290004078,C,B,79,82,House,End-Terrace,E06000002,E14000820,2013,80,84,134,105,1.9,26,1.5,56,43,489,444,82,61,75,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,0,5,5,70,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"System built, with external insulation",4,Good,-1,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 70% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,,,natural,England and Wales: 1967-1975,rental (social),10,7,7,2,1,16.6245,0,4,0,0,2.3,67.18988423,2593.743371,0,1,0.216,1.5,-1,0,250,0.35,3,0.77834,11933.2,76.10535914,9233.2,75.75759599,5612.5,75.13044427,2812.5,72.85995176,2800,74.42250488,6433.2,73.0303013,3620.7,70.84084347,6420.7,74.52457345,8312.5,75.27165546,5512.5,73.00116295,2700,71.38168567,5500,74.55164091,9133.2,73.37806444,6320.7,71.22274519,9120.7,74.90647517
1.15E+33,TS19 8JU,1963293278,E,B,45,82,House,Detached,E06000004,E14000970,2014,49,83,323,106,5.4,60,1.8,64,64,609,490,721,156,91,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,1,6,6,80,0,"Electric immersion, standard tariff",1,Very Poor,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, as built, partial insulation (assumed)",3,Average,-1,0,N/A,"Pitched, 50 mm loft insulation",2,Poor,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 80% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1983-1990,owner-occupied,30,24,1,1,1,17.5816,0,6,1,0,2.3,67.67957005,2979.246768,1,0,0.216,0.4,-1,0,270,0.6,3,0.806795604,14829.29,73.25933004,10229.29,68.45997813,6212.5,68.45997813,3412.5,54.6996287,2800,64.47627724,7429.29,54.6996287,4016.79,50.15420761,6816.79,64.47627724,10812.5,73.25933004,8012.5,62.11286864,4600,56.44053029,7400,68.69893499,12029.29,62.11286864,8616.79,56.44053029,11416.79,68.69893499
